docid|source|sourcetype|target|targettype|type
39|Relational Dynamics In Perception: Impacts On Trial-To-Trial Variation|Paper|Shimon Marom|Author|AUTHORED
39|Relational Dynamics In Perception: Impacts On Trial-To-Trial Variation|Paper|Avner Wallach|Author|AUTHORED
40|Pytrial|Topic|Clinical Trials|Topic|RELATED_TO
40|Pytrial|Topic|Machine Learning|Topic|RELATED_TO
40|Zifeng Wang|Author|Pytrial|Topic|AUTHORED
40|Brandon Theodorou|Author|Pytrial|Topic|AUTHORED
40|Tianfan Fu|Author|Pytrial|Topic|AUTHORED
40|Cao Xiao|Author|Pytrial|Topic|AUTHORED
40|Jimeng Sun|Author|Pytrial|Topic|AUTHORED
41|Artificial Intelligence|Topic|Deep Learning|Topic|RELATED_TO
41|Artificial Intelligence|Topic|Predictive Modelling|Topic|RELATED_TO
41|Deep Learning|Topic|Natural Language Processing|Topic|RELATED_TO
41|Sydney Anuyah|Author|Advancing Clinical Trial Outcomes Using Deep Learning And Predictive Modelling: Bridging Precision Medicine And Patient-Centered Care|Paper|AUTHORED
41|Mallika K Singh|Author|Advancing Clinical Trial Outcomes Using Deep Learning And Predictive Modelling: Bridging Precision Medicine And Patient-Centered Care|Paper|AUTHORED
41|Hope Nyavor|Author|Advancing Clinical Trial Outcomes Using Deep Learning And Predictive Modelling: Bridging Precision Medicine And Patient-Centered Care|Paper|AUTHORED
42|Trialbench|Paper|Clinical Trials|Topic|DISCUSSES
42|Trialbench|Paper|Artificial Intelligence|Topic|DISCUSSES
42|Trialbench|Paper|Ai-Ready Datasets|Topic|DISCUSSES
42|Trialbench|Paper|Trial Duration Prediction|Topic|DISCUSSES
42|Trialbench|Paper|Patient Dropout Rate Prediction|Topic|DISCUSSES
42|Trialbench|Paper|Serious Adverse Event Prediction|Topic|DISCUSSES
42|Trialbench|Paper|Mortality Rate Prediction|Topic|DISCUSSES
42|Trialbench|Paper|Trial Approval Outcome Prediction|Topic|DISCUSSES
42|Trialbench|Paper|Trial Failure Reason Prediction|Topic|DISCUSSES
42|Trialbench|Paper|Drug Dose Finding Prediction|Topic|DISCUSSES
42|Trialbench|Paper|Eligibility Criteria Design Prediction|Topic|DISCUSSES
42|Trialbench|Paper|Jintai Chen|Author|AUTHORED
42|Trialbench|Paper|Yaojun Hu|Author|AUTHORED
42|Trialbench|Paper|Yue Wang|Author|AUTHORED
42|Trialbench|Paper|Yingzhou Lu|Author|AUTHORED
42|Trialbench|Paper|Xu Cao|Author|AUTHORED
42|Trialbench|Paper|Miao Lin|Author|AUTHORED
42|Trialbench|Paper|Hongxia Xu|Author|AUTHORED
42|Trialbench|Paper|Jian Wu|Author|AUTHORED
42|Trialbench|Paper|Cao Xiao|Author|AUTHORED
42|Trialbench|Paper|Jimeng Sun|Author|AUTHORED
42|Trialbench|Paper|Lucas Glass|Author|AUTHORED
42|Trialbench|Paper|Kexin Huang|Author|AUTHORED
42|Trialbench|Paper|Marinka Zitnik|Author|AUTHORED
42|Trialbench|Paper|Tianfan Fu|Author|AUTHORED
43|Autotrial|Paper|Clinical Trials|Topic|DISCUSSES
43|Autotrial|Paper|Drug Development|Topic|RELATED_TO
43|Autotrial|Paper|Eligibility Criteria|Topic|RELATED_TO
44|Clinical Trials|Topic|Oncology|Topic|RELATED_TO
44|Oncology|Topic|Drug Development|Topic|RELATED_TO
44|Large Language Models|Topic|Gpt-3.5|Author|RELATED_TO
44|Large Language Models|Topic|Gpt-4|Author|RELATED_TO
44|Large Language Models|Topic|Hint|Author|RELATED_TO
44|Clinicaltrials.Gov|Topic|Large Language Models|Topic|RELATED_TO
44|Matthews Correlation Coefficient|Topic|Large Language Models|Topic|RELATED_TO
44|Neoplasms|Topic|Trial Duration|Topic|RELATED_TO
44|Trial Duration|Topic|Disease Categories|Topic|RELATED_TO
44|Shuyi Jin|Author|Clinical Trials|Topic|AUTHORED
44|Lu Chen|Author|Clinical Trials|Topic|AUTHORED
44|Hongru Ding|Author|Clinical Trials|Topic|AUTHORED
44|Meijie Wang|Author|Clinical Trials|Topic|AUTHORED
44|Lun Yu|Author|Clinical Trials|Topic|AUTHORED
45|Motor-Evoked Potentials (Meps)|Topic|Input-Output (Io) Curves|Topic|RELATED_TO
45|Triple-Variability-Source Model|Topic|Logarithmic Logistic Function|Topic|RELATED_TO
45|Triple-Variability-Source Model|Topic|Bayesian Information Criterion|Topic|RELATED_TO
45|Triple-Variability-Source Model|Topic|Physiological Variability|Topic|RELATED_TO
45|Triple-Variability-Source Model|Topic|Background Noise|Topic|RELATED_TO
45|Triple-Variability-Source Model|Topic|Neural Recruitment Curve|Topic|RELATED_TO
45|Triple-Variability-Source Model|Topic|Cortical Excitability|Topic|RELATED_TO
45|Triple-Variability-Source Model|Topic|Neuromodulation Effects|Topic|RELATED_TO
45|Ke Ma|Author|Triple-Variability-Source Model|Topic|AUTHORED
45|Siwei Liu|Author|Triple-Variability-Source Model|Topic|AUTHORED
45|Mengjie Qin|Author|Triple-Variability-Source Model|Topic|AUTHORED
45|Stefan Goetz|Author|Triple-Variability-Source Model|Topic|AUTHORED
46|Clinical Trial Result Prediction|Topic|Evidence-Based Medicine|Topic|RELATED_TO
46|Clinical Trial Result Prediction|Topic|Pico|Topic|RELATED_TO
46|Clinical Trial Result Prediction|Topic|Evidence Integration Dataset|Topic|RELATED_TO
46|Clinical Trial Result Prediction|Topic|Biobert|Topic|RELATED_TO
46|Clinical Trial Result Prediction|Topic|Covid-19 Clinical Trials|Topic|RELATED_TO
46|Qiao Jin|Author|Clinical Trial Result Prediction|Topic|AUTHORED
46|Chuanqi Tan|Author|Clinical Trial Result Prediction|Topic|AUTHORED
46|Mosha Chen|Author|Clinical Trial Result Prediction|Topic|AUTHORED
46|Xiaozhong Liu|Author|Clinical Trial Result Prediction|Topic|AUTHORED
46|Songfang Huang|Author|Clinical Trial Result Prediction|Topic|AUTHORED
47|Leaf Clinical Trials Corpus|Topic|Nicholas J Dobbins|Author|AUTHORED
47|Leaf Clinical Trials Corpus|Topic|Tony Mullen|Author|AUTHORED
47|Leaf Clinical Trials Corpus|Topic|Ozlem Uzuner|Author|AUTHORED
47|Leaf Clinical Trials Corpus|Topic|Meliha Yetisgen|Author|AUTHORED
48|Towards Quantum Computing For Clinical Trial Design And Optimization: A Perspective On New Opportunities And Challenges|Paper|Clinical Trials|Topic|DISCUSSES
48|Towards Quantum Computing For Clinical Trial Design And Optimization: A Perspective On New Opportunities And Challenges|Paper|Drug Discovery Process|Topic|DISCUSSES
48|Towards Quantum Computing For Clinical Trial Design And Optimization: A Perspective On New Opportunities And Challenges|Paper|Clinical Model Development|Topic|DISCUSSES
48|Towards Quantum Computing For Clinical Trial Design And Optimization: A Perspective On New Opportunities And Challenges|Paper|Protocol Design|Topic|DISCUSSES
48|Towards Quantum Computing For Clinical Trial Design And Optimization: A Perspective On New Opportunities And Challenges|Paper|Quantum Computing|Topic|DISCUSSES
48|Towards Quantum Computing For Clinical Trial Design And Optimization: A Perspective On New Opportunities And Challenges|Paper|Clinical Trial Simulations|Topic|DISCUSSES
48|Towards Quantum Computing For Clinical Trial Design And Optimization: A Perspective On New Opportunities And Challenges|Paper|Site Selection|Topic|DISCUSSES
48|Towards Quantum Computing For Clinical Trial Design And Optimization: A Perspective On New Opportunities And Challenges|Paper|Cohort Identification|Topic|DISCUSSES
48|Hakan Doga|Author|Towards Quantum Computing For Clinical Trial Design And Optimization: A Perspective On New Opportunities And Challenges|Paper|AUTHORED
48|M. Emre Sahin|Author|Towards Quantum Computing For Clinical Trial Design And Optimization: A Perspective On New Opportunities And Challenges|Paper|AUTHORED
48|Joao Bettencourt-Silva|Author|Towards Quantum Computing For Clinical Trial Design And Optimization: A Perspective On New Opportunities And Challenges|Paper|AUTHORED
48|Anh Pham|Author|Towards Quantum Computing For Clinical Trial Design And Optimization: A Perspective On New Opportunities And Challenges|Paper|AUTHORED
48|Eunyoung Kim|Author|Towards Quantum Computing For Clinical Trial Design And Optimization: A Perspective On New Opportunities And Challenges|Paper|AUTHORED
48|Alan Andress|Author|Towards Quantum Computing For Clinical Trial Design And Optimization: A Perspective On New Opportunities And Challenges|Paper|AUTHORED
48|Sudhir Saxena|Author|Towards Quantum Computing For Clinical Trial Design And Optimization: A Perspective On New Opportunities And Challenges|Paper|AUTHORED
48|Aritra Bose|Author|Towards Quantum Computing For Clinical Trial Design And Optimization: A Perspective On New Opportunities And Challenges|Paper|AUTHORED
48|Laxmi Parida|Author|Towards Quantum Computing For Clinical Trial Design And Optimization: A Perspective On New Opportunities And Challenges|Paper|AUTHORED
48|Jan Lukas Robertus|Author|Towards Quantum Computing For Clinical Trial Design And Optimization: A Perspective On New Opportunities And Challenges|Paper|AUTHORED
48|Hideaki Kawaguchi|Author|Towards Quantum Computing For Clinical Trial Design And Optimization: A Perspective On New Opportunities And Challenges|Paper|AUTHORED
48|Radwa Soliman|Author|Towards Quantum Computing For Clinical Trial Design And Optimization: A Perspective On New Opportunities And Challenges|Paper|AUTHORED
48|Daniel Blankenberg|Author|Towards Quantum Computing For Clinical Trial Design And Optimization: A Perspective On New Opportunities And Challenges|Paper|AUTHORED
49|Adaptive Cohort Size Determination Method For Bayesian Optimal Interval Phase I/Ii Design To Shorten Clinical Trial Duration|Paper|Masahiro Kojima|Author|AUTHORED
49|Adaptive Cohort Size Determination Method For Bayesian Optimal Interval Phase I/Ii Design To Shorten Clinical Trial Duration|Paper|Dose Optimization In Oncology|Topic|RELATED_TO
50|Clinicalagent|Paper|Large Language Models|Topic|RELATED_TO
50|Clinicalagent|Paper|Multi-Agent Systems|Topic|RELATED_TO
50|Clinicalagent|Paper|Gpt-4|Topic|RELATED_TO
50|Clinicalagent|Paper|Least-To-Most|Topic|RELATED_TO
50|Clinicalagent|Paper|React Reasoning Technology|Topic|RELATED_TO
50|Clinicalagent|Paper|Clinical Trial Outcome Prediction|Topic|RELATED_TO
50|Clinicalagent|Paper|Ling Yue|Author|AUTHORED
50|Clinicalagent|Paper|Sixue Xing|Author|AUTHORED
50|Clinicalagent|Paper|Jintai Chen|Author|AUTHORED
50|Clinicalagent|Paper|Tianfan Fu|Author|AUTHORED
51|Predictive Directions For Individualized Treatment Selection In Clinical Trials|Paper|Debashis Ghosh|Author|AUTHORED
51|Predictive Directions For Individualized Treatment Selection In Clinical Trials|Paper|Youngjoo Cho|Author|AUTHORED
51|Predictive Directions For Individualized Treatment Selection In Clinical Trials|Paper|Clinical Trials|Topic|RELATED_TO
51|Predictive Directions For Individualized Treatment Selection In Clinical Trials|Paper|Colorectal Cancer|Topic|RELATED_TO
52|Clinical Trials Ontology Engineering With Large Language Models|Paper|Clinical Trial Information Management|Topic|DISCUSSES
52|Clinical Trials Ontology Engineering With Large Language Models|Paper|Large Language Models|Topic|DISCUSSES
53|Conditional Approval|Topic|Post-Market Clinical Trial|Topic|RELATED_TO
53|Harmonic Mean Chi-Squared Test|Topic|Post-Market Clinical Trial|Topic|RELATED_TO
53|Harmonic Mean Chi-Squared Test|Topic|Two-Trials Rule|Topic|RELATED_TO
53|Harmonic Mean Chi-Squared Test|Topic|Fisher'S Criterion|Topic|RELATED_TO
53|Harmonic Mean Chi-Squared Test|Topic|Stouffer'S Method|Topic|RELATED_TO
53|Simulation Study|Topic|Harmonic Mean Chi-Squared Test|Topic|RELATED_TO
53|Manja Deforth|Author|Harmonic Mean Chi-Squared Test|Topic|AUTHORED
53|Charlotte Micheloud|Author|Harmonic Mean Chi-Squared Test|Topic|AUTHORED
53|Kit C Roes|Author|Harmonic Mean Chi-Squared Test|Topic|AUTHORED
53|Leonhard Held|Author|Harmonic Mean Chi-Squared Test|Topic|AUTHORED
54|February 2023 Meeting|Topic|Medical Digital Twins|Topic|DISCUSSES
54|February 2023 Meeting|Topic|Immune System|Topic|DISCUSSES
54|February 2023 Meeting|Topic|Reinhard Laubenbacher|Author|AUTHORED
54|February 2023 Meeting|Topic|Fred Adler|Author|AUTHORED
54|February 2023 Meeting|Topic|Gary An|Author|AUTHORED
54|February 2023 Meeting|Topic|Filippo Castiglione|Author|AUTHORED
54|February 2023 Meeting|Topic|Stephen Eubank|Author|AUTHORED
54|February 2023 Meeting|Topic|Luis L. Fonseca|Author|AUTHORED
54|February 2023 Meeting|Topic|James Glazier|Author|AUTHORED
54|February 2023 Meeting|Topic|Tomas Helikar|Author|AUTHORED
54|February 2023 Meeting|Topic|Marti Jett-Tilton|Author|AUTHORED
54|February 2023 Meeting|Topic|Denise Kirschner|Author|AUTHORED
54|February 2023 Meeting|Topic|Paul Macklin|Author|AUTHORED
54|February 2023 Meeting|Topic|Borna Mehrad|Author|AUTHORED
54|February 2023 Meeting|Topic|Beth Moore|Author|AUTHORED
54|February 2023 Meeting|Topic|Virginia Pasour|Author|AUTHORED
54|February 2023 Meeting|Topic|Ilya Shmulevich|Author|AUTHORED
54|February 2023 Meeting|Topic|Amber Smith|Author|AUTHORED
54|February 2023 Meeting|Topic|Isabel Voigt|Author|AUTHORED
54|February 2023 Meeting|Topic|Thomas E. Yankeelov|Author|AUTHORED
54|February 2023 Meeting|Topic|Tjalf Ziemssen|Author|AUTHORED
55|Machine Learning|Topic|Healthcare|Topic|RELATED_TO
55|Fairness In Machine Learning|Topic|Clinical Trials|Topic|RELATED_TO
55|Isabel Chien|Author|Multi-Disciplinary Fairness Considerations In Machine Learning For Clinical Trials|Paper|AUTHORED
55|Nina Deliu|Author|Multi-Disciplinary Fairness Considerations In Machine Learning For Clinical Trials|Paper|AUTHORED
55|Richard E. Turner|Author|Multi-Disciplinary Fairness Considerations In Machine Learning For Clinical Trials|Paper|AUTHORED
55|Adrian Weller|Author|Multi-Disciplinary Fairness Considerations In Machine Learning For Clinical Trials|Paper|AUTHORED
55|Sofia S. Villar|Author|Multi-Disciplinary Fairness Considerations In Machine Learning For Clinical Trials|Paper|AUTHORED
55|Niki Kilbertus|Author|Multi-Disciplinary Fairness Considerations In Machine Learning For Clinical Trials|Paper|AUTHORED
56|Clinical Trials|Topic|Medical Device Validation|Topic|RELATED_TO
56|Model-Based Pre-Clinical Trial Framework|Paper|Statistical Model Checking|Topic|DISCUSSES
56|Model-Based Pre-Clinical Trial Framework|Paper|Physiological Models|Topic|DISCUSSES
56|Model-Based Pre-Clinical Trial Framework|Paper|Implantable Cardioverter Defibrillators|Topic|DISCUSSES
57|Drug Development|Topic|Phase Ii / Iii Cancer Clinical Trials|Topic|RELATED_TO
57|Seamless Clinical Trials|Topic|Master Protocols|Topic|RELATED_TO
57|Seamless Clinical Trials|Topic|Phase Ii / Iii Cancer Clinical Trials|Topic|DISCUSSES
57|Master Protocols|Topic|Phase Ii / Iii Cancer Clinical Trials|Topic|DISCUSSES
57|Abigail Burdon|Author|Next Generation Clinical Trials: Seamless Designs And Master Protocols|Paper|AUTHORED
57|Thomas Jaki|Author|Next Generation Clinical Trials: Seamless Designs And Master Protocols|Paper|AUTHORED
57|Xijin Chen|Author|Next Generation Clinical Trials: Seamless Designs And Master Protocols|Paper|AUTHORED
57|Pavel Mozgunov|Author|Next Generation Clinical Trials: Seamless Designs And Master Protocols|Paper|AUTHORED
57|Haiyan Zheng|Author|Next Generation Clinical Trials: Seamless Designs And Master Protocols|Paper|AUTHORED
57|Richard Baird|Author|Next Generation Clinical Trials: Seamless Designs And Master Protocols|Paper|AUTHORED
58|Hint|Topic|Clinical Trials|Topic|DISCUSSES
58|Hint|Topic|Tianfan Fu|Author|AUTHORED
58|Hint|Topic|Kexin Huang|Author|AUTHORED
58|Hint|Topic|Cao Xiao|Author|AUTHORED
58|Hint|Topic|Lucas M. Glass|Author|AUTHORED
58|Hint|Topic|Jimeng Sun|Author|AUTHORED
59|Text Classification Of Cancer Clinical Trial Eligibility Criteria|Paper|Cancer Trials|Topic|RELATED_TO
60|Clinical Trial Active Learning|Paper|Zoe Fowler|Author|AUTHORED
60|Clinical Trial Active Learning|Paper|Kiran Kokilepersaud|Author|AUTHORED
60|Clinical Trial Active Learning|Paper|Mohit Prabhushankar|Author|AUTHORED
60|Clinical Trial Active Learning|Paper|Ghassan Alregib|Author|AUTHORED
60|Clinical Trial Active Learning|Paper|Active Learning|Topic|RELATED_TO
60|Clinical Trial Active Learning|Paper|Clinical Trials|Topic|RELATED_TO
60|Clinical Trial Active Learning|Paper|Optical Coherence Tomography|Topic|RELATED_TO
60|Clinical Trial Active Learning|Paper|Prospective Active Learning|Topic|RELATED_TO
60|Clinical Trial Active Learning|Paper|Retrospective Active Learning|Topic|RELATED_TO
61|Accept|Topic|Clinical Trials|Topic|RELATED_TO
61|Michelle N. Clements|Author|Accept|Topic|AUTHORED
61|Ian R. White|Author|Accept|Topic|AUTHORED
61|Andrew J. Copas|Author|Accept|Topic|AUTHORED
61|Victoria Cornelius|Author|Accept|Topic|AUTHORED
61|Suzie Cro|Author|Accept|Topic|AUTHORED
61|David T Dunn|Author|Accept|Topic|AUTHORED
61|Matteo Quartagno|Author|Accept|Topic|AUTHORED
61|Rebecca M. Turner|Author|Accept|Topic|AUTHORED
61|Conor D. Tweed|Author|Accept|Topic|AUTHORED
61|A. Sarah Walker|Author|Accept|Topic|AUTHORED
62|Statistical Methods For Clinical Trial Design|Topic|Adequately Powered Study|Topic|RELATED_TO
62|Adequately Powered Study|Topic|Statistical Significance|Topic|RELATED_TO
62|Adequately Powered Study|Topic|Clinical Interpretability|Topic|RELATED_TO
62|Calibrate Randomised Trial Designs|Topic|Strong Clinical Equipoise Imbalance|Topic|RELATED_TO
62|Least Informed Population Distribution|Topic|Pre-Trial Odds Of The Design Hypotheses|Topic|RELATED_TO
62|Primary Analysis Outcomes|Topic|Phase 3 Superiority Designs|Topic|RELATED_TO
62|95% Power At 5% False Positive Rate|Topic|Robustly Powered Study|Topic|RELATED_TO
62|Clinical Development Plans|Topic|Randomised Phase 2 And Phase 3 Studies|Topic|RELATED_TO
62|Randomised Phase 2 And Phase 3 Studies|Topic|Oncology Clinical Endpoints|Topic|RELATED_TO
62|Positive Outcomes|Topic|Phase 2|Topic|RELATED_TO
62|Negative Primary Outcome|Topic|Large Sample Sizes|Topic|RELATED_TO
62|Large Sample Sizes|Topic|Clinically Meaningful Effect Sizes|Topic|RELATED_TO
62|Equipoise Calibration|Topic|Fabio Rigat|Author|AUTHORED
63|Combining Real-World And Randomized Control Trial Data Using Data-Adaptive Weighting Via The On-Trial Score|Paper|Joanna Harton|Author|AUTHORED
63|Combining Real-World And Randomized Control Trial Data Using Data-Adaptive Weighting Via The On-Trial Score|Paper|Brian Segal|Author|AUTHORED
63|Combining Real-World And Randomized Control Trial Data Using Data-Adaptive Weighting Via The On-Trial Score|Paper|Ronac Mamtani|Author|AUTHORED
63|Combining Real-World And Randomized Control Trial Data Using Data-Adaptive Weighting Via The On-Trial Score|Paper|Nandita Mitra|Author|AUTHORED
63|Combining Real-World And Randomized Control Trial Data Using Data-Adaptive Weighting Via The On-Trial Score|Paper|Rebecca Hubbard|Author|AUTHORED
63|Clinical Trials With A Hybrid Control Arm|Topic|Combining Real-World And Randomized Control Trial Data Using Data-Adaptive Weighting Via The On-Trial Score|Paper|RELATED_TO
64|Clinidigest|Topic|Clinical Trial|Topic|DISCUSSES
64|Renee D. White|Author|Clinidigest|Topic|AUTHORED
64|Tristan Peng|Author|Clinidigest|Topic|AUTHORED
64|Pann Sripitak|Author|Clinidigest|Topic|AUTHORED
64|Alexander Rosenberg Johansen|Author|Clinidigest|Topic|AUTHORED
64|Michael Snyder|Author|Clinidigest|Topic|AUTHORED
65|Clinical Trial Matching|Topic|Large Language Models|Topic|RELATED_TO
65|Large Language Models|Topic|Oncollm|Topic|RELATED_TO
65|Oncollm|Topic|Shashi Kant Gupta|Author|AUTHORED
65|Oncollm|Topic|Aditya Basu|Author|AUTHORED
65|Oncollm|Topic|Mauro Nievas|Author|AUTHORED
65|Oncollm|Topic|Jerrin Thomas|Author|AUTHORED
65|Oncollm|Topic|Nathan Wolfrath|Author|AUTHORED
65|Oncollm|Topic|Adhitya Ramamurthi|Author|AUTHORED
65|Oncollm|Topic|Bradley Taylor|Author|AUTHORED
65|Oncollm|Topic|Anai N. Kothari|Author|AUTHORED
65|Oncollm|Topic|Regina Schwind|Author|AUTHORED
65|Oncollm|Topic|Therica M. Miller|Author|AUTHORED
65|Oncollm|Topic|Sorena Nadaf-Rahrov|Author|AUTHORED
65|Oncollm|Topic|Yanshan Wang|Author|AUTHORED
65|Oncollm|Topic|Hrituraj Singh|Author|AUTHORED
65|Real-World Ehrs|Topic|Clinical Notes|Topic|RELATED_TO
65|Real-World Ehrs|Topic|Clinical Trials|Topic|RELATED_TO
65|Clinical Trials|Topic|Cancer Center In The United States|Topic|RELATED_TO
66|Twin-Gpt|Paper|Clinical Trials|Topic|RELATED_TO
66|Twin-Gpt|Paper|Medical Research|Topic|RELATED_TO
